idx,edit_dist,len_match,num_sub,pred_len,label_len,cluster_size,confidence
1280,2,True,37,110,110,11,0.9072184562683105
1294,6,True,20,110,110,1,0.6390471458435059
1296,2,True,8,110,110,11,0.9198764562606812
1316,3,True,9,110,110,13,0.8223918676376343
1317,4,True,4,110,110,7,0.8990687727928162
1319,4,True,11,110,110,2,0.8740130066871643
1323,1,True,1,110,110,16,0.916394829750061
1337,3,True,12,110,110,5,0.8483923673629761
1338,2,True,2,110,110,10,0.8628688454627991
1339,2,True,10,110,110,4,0.9150886535644531
1342,1,True,1,110,110,9,0.9200580716133118
1343,2,True,4,110,110,8,0.8701962828636169
1345,2,True,5,110,110,9,0.9128117561340332
1346,10,True,28,110,110,2,0.8363353610038757
1354,1,True,1,110,110,12,0.9144692420959473
1374,15,True,33,110,110,4,0.7715065479278564
1375,3,True,53,110,110,16,0.8976525664329529
1382,2,True,20,110,110,6,0.8374762535095215
1386,5,True,62,110,110,16,0.8168084025382996
1393,1,True,1,110,110,3,0.9185184240341187
1398,2,True,15,110,110,8,0.8895216584205627
1401,4,True,59,110,110,2,0.7677486538887024
1404,3,True,21,110,110,9,0.8142216205596924
1405,6,True,24,110,110,3,0.769417941570282
1409,4,True,9,110,110,4,0.8796373009681702
1410,1,True,1,110,110,14,0.8061060905456543
1412,18,True,39,110,110,1,0.6420071125030518
1413,5,True,42,110,110,7,0.8673236966133118
1416,2,True,5,110,110,11,0.8854576349258423
1422,1,True,1,110,110,8,0.9217516779899597
1435,2,True,35,110,110,7,0.9178924560546875
1436,1,True,1,110,110,6,0.9162940979003906
1441,1,True,1,110,110,7,0.885107159614563
1447,2,True,45,110,110,2,0.903037965297699
1460,5,True,5,110,110,8,0.8425664901733398
1467,22,True,46,110,110,2,0.6404417157173157
1470,4,True,22,110,110,5,0.8218006491661072
1475,1,True,1,110,110,8,0.910873293876648
1482,1,True,1,110,110,6,0.879795253276825
1501,4,True,26,110,110,2,0.8293389678001404
1505,3,True,15,110,110,8,0.8522924780845642
1514,1,True,1,110,110,6,0.9181504249572754
1543,3,True,8,110,110,2,0.7688084840774536
1560,5,True,7,110,110,13,0.8454024791717529
1563,3,True,3,110,110,16,0.8160849213600159
1587,2,True,23,110,110,7,0.8966946005821228
1594,1,True,1,110,110,5,0.9177337884902954
1597,4,True,7,110,110,16,0.8671450614929199
1639,1,True,1,110,110,14,0.8792301416397095
1653,1,True,1,110,110,9,0.9171981811523438
1654,2,True,8,110,110,4,0.8163686990737915
1670,2,True,18,110,110,16,0.8635208010673523
1679,2,True,6,110,110,16,0.9117609858512878
1681,1,True,1,110,110,11,0.9204793572425842
1694,2,True,77,110,110,9,0.8960701823234558
1710,8,True,23,110,110,1,0.6515506505966187
1715,5,True,39,110,110,4,0.8978559970855713
1721,2,True,3,110,110,10,0.9067395925521851
1731,4,True,5,110,110,4,0.8385682106018066
1732,2,True,13,110,110,4,0.8728341460227966
1742,3,True,45,110,110,4,0.9067517518997192
